"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TNFAIP2",8.4073301435885,0.0763099385041335,0.597128667676125,0.127794799739079,0.89831136552735,0.966533485750366
"TNFAIP8L2",213.960399085714,-0.0590447430497072,0.45248516341135,-0.130489898507523,0.896178845633879,0.966533485750366
"TNFRSF1A",140.506014966261,-0.066264204268236,0.473972751588732,-0.139805936198066,0.888813322955731,0.966533485750366
"TNFSF13",9.47557662963554,-0.0765704338718719,0.499644281597508,-0.153249895359663,0.878201211538736,0.966533485750366
"TNK2",239.702724022351,0.0611737558399193,0.439354283518539,0.139235596726208,0.889263980335248,0.966533485750366
"TNN",5.43871614108603,-0.072873342282331,0.606469996643672,-0.120159847454329,0.904356524346673,0.966533485750366
"TNNT1",9.4076780621922,-0.0730353883111717,0.662403323285107,-0.110258185223108,0.912204618371509,0.966533485750366
"TPM1",86.7653580329938,0.0624654669800904,0.504955908786163,0.123704794603251,0.901549015279301,0.966533485750366
"TPTE2P6",21.297378244488,-0.0729140445282157,0.621475701721266,-0.117324047144997,0.906603269758427,0.966533485750366
"TRAM1L1",5.58154226018267,-0.0728747417987547,0.607011777501121,-0.120054905851674,0.904439653859419,0.966533485750366
"TRDN",8.34841218858351,-0.0728965373256689,0.615086308866819,-0.118514322745969,0.905660147164072,0.966533485750366
"TREX2",15.8582105514763,0.0762150715254833,0.636659230022892,0.119710934722085,0.904712138000202,0.966533485750366
"TRIM43",35.5511210645347,-0.0731121871531617,0.687596743213466,-0.106330037009009,0.915320500586438,0.966533485750366
"TRIML2",7.50416111425353,-0.072870766275782,0.605594899444543,-0.120329227248479,0.904222352318628,0.966533485750366
"TRIT1",117.797812313537,-0.0580493408231899,0.447739236764695,-0.129649885595569,0.896843433297167,0.966533485750366
"TRPM6",7.43412854532127,-0.0728750678871683,0.607185109603001,-0.12002117103105,0.904466377127213,0.966533485750366
"TSC22D1-AS1",11.370084028392,-0.0715749018479559,0.475066100678223,-0.150663037724167,0.880241531954479,0.966533485750366
"TSKU",18.0147609512609,-0.0729799462526606,0.644123226709405,-0.113301218193123,0.909791751482419,0.966533485750366
"TTC39C",348.332584254836,-0.0576943540119254,0.474005476664044,-0.121716640107129,0.903123434325415,0.966533485750366
"TTLL6",5.1717286573159,-0.0728620158123564,0.602196870007871,-0.120993680706783,0.903696040487715,0.966533485750366
"TTR",14.4985149619133,-0.0729079776243125,0.619270163453848,-0.11773210131372,0.906279930486816,0.966533485750366
"TYMS",2467.16756758019,-0.0513643895779785,0.465410222499412,-0.110363690127248,0.91212094825925,0.966533485750366
"TYRP1",28.2647695703806,-0.0730348477403654,0.662392026641659,-0.110259249512186,0.912203774337762,0.966533485750366
"UBE2NL",15.0815847810389,-0.0685595377506145,0.550012005586769,-0.124650984077108,0.900799863672729,0.966533485750366
"USP2-AS1",5.15686690581623,-0.072867031577253,0.604098752833647,-0.120621059446747,0.903991187608476,0.966533485750366
"USP31",38.3383060822321,-0.0542527075923167,0.46100389117854,-0.117683838749433,0.90631817259656,0.966533485750366
"VGF",6.89017288482971,-0.0728632849664285,0.602744378576326,-0.120885880575992,0.903781425817474,0.966533485750366
"VLDLR",8.95158433345984,0.0740778607666261,0.536558993768807,0.138060980482875,0.890192223462289,0.966533485750366
"VWA3B",5.27614721194135,-0.0728745734069205,0.606920164092609,-0.120072750451245,0.904425518182165,0.966533485750366
"WDFY3-AS2",5.57475970017255,-0.0728682414809853,0.604569945159227,-0.120529050549798,0.904064068373753,0.966533485750366
"WDR52",34.0268352438711,-0.0705106052072815,0.44727536422936,-0.157644732633036,0.874736752726959,0.966533485750366
"WDR63",7.57319291502992,-0.0872691862793669,0.728640811453367,-0.119769830220321,0.904665481865443,0.966533485750366
"WEE2-AS1",9.99209599431446,0.0680236444446705,0.476733383790637,0.142686975063076,0.886537403848681,0.966533485750366
"WFDC1",91.7165527074297,-0.0730965034305771,0.682634925563716,-0.107079934959692,0.914725565215906,0.966533485750366
"WNT5A",12.6092040379108,-0.0729110637669546,0.620346077377721,-0.117532884346039,0.9064377866825,0.966533485750366
"WNT6",6.71990170067564,-0.0746299077443994,0.543123248304459,-0.137408788847433,0.890707684448362,0.966533485750366
"WNT9A",5.3973290195282,-0.0728619525298178,0.602182627528143,-0.12099643729163,0.903693857092105,0.966533485750366
"WWTR1-AS1",6.61308639176607,0.0916118337031181,0.609835474471315,0.150223851412611,0.880588008715089,0.966533485750366
"YAP1",24.0207409740147,-0.0729603009116992,0.637520887280773,-0.114443781164407,0.908886009607732,0.966533485750366
"ZBED6",24.2595172422206,0.0657816728929665,0.436906538427485,0.150562344820309,0.880320967177491,0.966533485750366
"ZBTB18",67.5425293750923,0.0640313291522546,0.521218209426467,0.122849370943338,0.902226377963893,0.966533485750366
"ZBTB46",46.113084191846,0.0527600714697069,0.454004671814075,0.116210415322143,0.907485782449012,0.966533485750366
"ZFAT-AS1",5.60325623194532,-0.0630798645758151,0.573218066834532,-0.110045143769036,0.912373572748141,0.966533485750366
"ZFHX4",6.56503502654034,-0.0728630504065198,0.60264474426187,-0.120905477232302,0.903765903796558,0.966533485750366
"ZFHX4-AS1",6.42411040890544,-0.0728584690006858,0.600896153863409,-0.12124968437932,0.903493271933031,0.966533485750366
"ZFP37",8.37443376393677,0.0640684245900976,0.478632573785776,0.133857217621743,0.89351548113929,0.966533485750366
"ZFP42",16.4607871543536,-0.0729654658505455,0.639225558275256,-0.11414666529827,0.909121530383432,0.966533485750366
"ZIC2",9.86099886393307,-0.0728777250654845,0.608226054755225,-0.119820130189611,0.904625635240996,0.966533485750366
"ZNF208",12.3944584351681,-0.0926542394453265,0.86661721849814,-0.106914837909519,0.914856541714851,0.966533485750366
"ZNF215",5.45971326014084,0.0628438690227107,0.553164950096851,0.11360782893368,0.909548680945641,0.966533485750366
"ZNF284",10.3693578347944,0.0811815764080172,0.505302931463092,0.160659223117819,0.872361807381596,0.966533485750366
"ZNF311",6.4506357789636,-0.0728773187415966,0.607996859153931,-0.11986463029268,0.904590383354179,0.966533485750366
"ZNF385C",15.3993436085663,0.0556921682691758,0.522823784594133,0.106521872015462,0.915168302775102,0.966533485750366
"ZNF385D",6.18852935374185,-0.0728791795518907,0.608675578222205,-0.119734029357237,0.904693842735681,0.966533485750366
"ZNF488",42.4783858664154,-0.0730063287050267,0.653037344939276,-0.111795028677595,0.910985929354858,0.966533485750366
"ZNF511",382.895705960315,0.0540726696941891,0.430788351862184,0.125520268736254,0.900111679804914,0.966533485750366
"ZNF660",5.72685478044178,0.0669452671589658,0.540658473982407,0.123821729207086,0.901456426791581,0.966533485750366
"ZNF697",13.3443740749214,-0.072864284630348,0.603235496527738,-0.120789119754655,0.903858068180834,0.966533485750366
"ZNF815P",45.3737239619369,0.0482907616986928,0.380852743727913,0.126796412771001,0.899101535016386,0.966533485750366
"ZSCAN22",47.1899596454529,0.0680240452908698,0.633149845572497,0.107437513831125,0.914441894991357,0.966533485750366
"ZYX",1129.95672676826,0.0718340005632657,0.444689913260206,0.161537283444594,0.871670248987529,0.966533485750366
"COL6A5",52.4861985886345,-0.0731219709438056,0.690816486542319,-0.105848618798599,0.915702461207747,0.96665646382165
"FKBP1AP1",14.9397533578251,0.0542237659198221,0.512059456401324,0.105893495846944,0.915666854615428,0.96665646382165
"KIF13A",5.13205183738274,0.061105343951561,0.576311820516482,0.106028267643026,0.915559924259744,0.96665646382165
"KRT81",5.92325217159638,0.0615028010165411,0.580557081091599,0.105937560697563,0.915631892606098,0.96665646382165
"TLL1",57.8083763888867,-0.0731230434215628,0.691176100631755,-0.105795098173571,0.915744926054928,0.96665646382165
"ADAMTS1",136.016521742498,-0.0731262299431013,0.69231630954605,-0.105625461851462,0.915879522119432,0.966734937689747
"CPNE5",11.2399626698605,-0.0521913620642247,0.497136957642608,-0.104983870665566,0.916388607331249,0.966778472443648
"DNAJC27",57.0545264341491,0.0540252419948491,0.514006303945945,0.105106185624779,0.916291551075293,0.966778472443648
"FBXO6",155.278525377888,-0.051350977899092,0.490279684781753,-0.104738131097459,0.916583604109968,0.966778472443648
"HSF2BP",7.31043890305931,-0.0629799587167992,0.600205391721177,-0.104930678040387,0.916430815779428,0.966778472443648
"LOC101928794",5.71712071227767,0.0582139734502397,0.555201798147386,0.10485191806743,0.916493312398805,0.966778472443648
"LOC650368",5.80196668906238,0.0616257068969234,0.584473077011574,0.105438059203714,0.916028217482259,0.966778472443648
"LRRC6",5.16479223129815,-0.0602799219571575,0.573176813489365,-0.105168109627791,0.916242415190816,0.966778472443648
"MGC12916",23.7921042715678,0.0462989377067714,0.440135788904605,0.105192394878859,0.916223145249853,0.966778472443648
"PCBP3",94.8267004966699,0.0493136480047792,0.470501069973583,0.104810915748923,0.916525848245227,0.966778472443648
"PTPRR",126.403610014064,-0.0731403632265458,0.696884024782876,-0.104953422126922,0.916412768275124,0.966778472443648
"SNHG1",250.561095496934,-0.0524777411655948,0.500458096605142,-0.104859410850934,0.916487366797617,0.966778472443648
"SH2D1B",994.431431995456,-0.0731470944379078,0.699321988322139,-0.104597160763395,0.916695467731004,0.966832900622944
"LOC101928020",7.72790468896347,0.0519859968988669,0.498566505455974,0.104270937437568,0.916954340733357,0.967042361317688
"SLC28A3",187.746360152313,-0.0731586310240276,0.702852145210109,-0.104088223280812,0.9170993365513,0.967131704721247
"PLEKHG7",5.33627236571104,0.057620429509479,0.555016149974169,0.103817572717768,0.917314120814078,0.967282171685518
"TSPYL5",15.5034745541494,0.0489040915789254,0.471335266363987,0.103756487300824,0.917362598128075,0.967282171685518
"PTGER1",9.13184577302676,-0.0642296019541027,0.619556096272616,-0.103670357439015,0.91743095120562,0.96729067366386
"C10orf55",28.5629449069027,-0.0731805215659367,0.709697451854461,-0.10311509696803,0.917871623246524,0.967564541614142
"SLC16A1-AS1",37.3943071911327,0.0539451998378805,0.522893713163624,0.103166663663826,0.917830697242328,0.967564541614142
"USP25",220.5249717363,-0.0469546604271564,0.455040647435889,-0.103187837595919,0.917813892574719,0.967564541614142
"CPLX3",6.2016508481622,0.0552949824590522,0.536719722975624,0.103023943581748,0.917943967833646,0.967567007200068
"ESRP2",116.010764572689,0.0460185486099812,0.446954828209188,0.102960177864872,0.917994576389893,0.967567007200068
"ERCC-00116",260.876405619207,-0.114750913494444,1.11561947164963,-0.102858471378924,0.91807529785761,0.967588522553208
"GNPNAT1",426.233409667633,0.0497721238113359,0.485376678901952,0.102543294671539,0.918325449765512,0.967788591437065
"SLC25A18",5.73562567164232,0.0551481206968194,0.538460443776938,0.102418146651577,0.918424780466175,0.967829699691252
"SMPD1",151.320148589708,0.0506788698776053,0.496100091983246,0.102154526267084,0.918634021639903,0.967986617837292
"CCDC138",102.728731914918,0.053874273242256,0.52845496892876,0.101946762562315,0.918798932135818,0.968033232675799
"LINC01134",6.31572810743307,-0.059468516992857,0.583311719706464,-0.10194980656789,0.918796515959656,0.968033232675799
"MTERFD3",77.0862299057376,-0.0428531139490933,0.420985104203737,-0.101792470852732,0.91892140199665,0.968081815647124
"SETDB2",150.160451782152,0.0442352997799275,0.435127193423486,0.101660618891441,0.919026061712874,0.968081815647124
"VCAM1",35.7264316678628,-0.0732120218986309,0.719971061409598,-0.10168745081961,0.919004763303968,0.968081815647124
"PIGR",5.21451978467114,0.0576080295849846,0.567755187360426,0.101466320110279,0.919180292201057,0.968180712189716
"AQP3",578.669085822842,0.0420645888490689,0.42171164605677,0.0997472781280656,0.920544965160833,0.968322234621996
"BNIP3",240.828686037299,0.0505772160257417,0.504607119263932,0.100230880807862,0.920161030113859,0.968322234621996
"CCDC168",9.12283418384694,-0.0599973543843793,0.598173944682114,-0.100300848804546,0.920105483643587,0.968322234621996
"CERK",557.018447434089,0.0467089647222388,0.466667516042735,0.100090456516715,0.920272511881349,0.968322234621996
"DNAJB13",7.61778759631868,0.0491193728761535,0.490360513888675,0.100169918835073,0.920209427163789,0.968322234621996
"FBXO15",10.7801176767716,-0.0517471073577551,0.511839942349477,-0.101100174246313,0.919470939727355,0.968322234621996
"GPR64",126.635656036509,-0.0662856189897403,0.66484729002332,-0.0997005176743901,0.920582089546828,0.968322234621996
"LCN12",5.50661354671321,-0.0599262655433478,0.596574725213791,-0.100450560525963,0.919986631219103,0.968322234621996
"LINC00607",5.26615143300124,-0.0598091349990295,0.593978653498917,-0.100692398029315,0.919794646196715,0.968322234621996
"MIR570",9.00499357349673,-0.0529106686294609,0.523069171442781,-0.101154247885643,0.919428015255633,0.968322234621996
"MIR6758",5.44617439239219,0.0556902437744486,0.557118742500301,0.0999611743889921,0.920375149356166,0.968322234621996
"PI3",6.49072387368158,0.0551119428684764,0.547264220232509,0.100704451032925,0.919785077926369,0.968322234621996
"PLD1",9.37486707876132,-0.09038778659047,0.901188065618069,-0.100298472692799,0.920107369994197,0.968322234621996
"POLQ",97.4545670478577,0.057897235021174,0.575633330026339,0.100580060259062,0.919883826032716,0.968322234621996
"POU5F1",11.900597001647,0.049957593101643,0.494707214926125,0.100984161124683,0.919563033487416,0.968322234621996
"PVRL4",7.42901382492955,-0.0602721395549857,0.604389276291235,-0.0997240386607101,0.92056341557944,0.968322234621996
"RGS19",448.573902047747,0.0466776027392075,0.467428652169306,0.0998603798089394,0.920455171400438,0.968322234621996
"SHCBP1",526.318369429083,0.0552075137695052,0.551902920502442,0.100031204254627,0.920319552267865,0.968322234621996
"SIX3-AS1",15.2400153212363,-0.0601946963479465,0.602633916295352,-0.0998860082718029,0.920434824575351,0.968322234621996
"ZFX-AS1",5.82529193573832,-0.055018966817699,0.548327910810562,-0.100339533576483,0.920074772590982,0.968322234621996
"ZNF787",100.084788111659,0.0469814740708231,0.469250344657203,0.100120276107935,0.920248838205524,0.968322234621996
"IMPA2",81.3932621569158,-0.050887217897828,0.511754968308618,-0.0994366856193177,0.920791556175631,0.968464125539807
"LOC100130691",22.5147056188323,-0.042380541824835,0.42645561551517,-0.0993785526159343,0.92083771098914,0.968464125539807
"AHCTF1P1",21.0511558679601,-0.051631808542403,0.52025913225921,-0.0992424838718224,0.920945744081023,0.968514257868113
"PCSK6",12.3281067182367,0.0567872984986511,0.573065873971493,0.0990938408268854,0.921063762327586,0.968574883842419
"MRPS31P5",58.6280776409476,0.0412986676819555,0.417093064038462,0.0990154745851808,0.921125983540088,0.968576830509711
"HNRNPH2",9.0111452829214,-0.0492286922536276,0.498956033025252,-0.098663387142843,0.921405539807306,0.96880729278907
"JPH4",14.7912659037171,0.0474118318375818,0.481863155924576,0.0983927309125975,0.921620446564732,0.968969753911177
"FKBP9",7.25978998758108,-0.0501498328019968,0.510093703595816,-0.098314941840047,0.921682213789129,0.96897119704035
"ARMC12",8.43528666106535,-0.0501706590253222,0.511274728052462,-0.0981285721209638,0.921830199737665,0.969033141581697
"SNORA65",7.32623215475751,0.0532382204665539,0.542756398727398,0.0980886095334512,0.921861932184084,0.969033141581697
"FGF17",6.60723288522085,-0.0530887435901977,0.544764035595175,-0.0974527320479155,0.922366869851407,0.969500397005764
"PRG4",231.774764808547,-0.0492710505795265,0.507137904979164,-0.097155132944659,0.922603198143308,0.969685274222812
"HSPA1L",54.4288725040051,-0.0441369417769172,0.455602874055786,-0.0968759072654859,0.922824942013813,0.969697288257177
"LRRC37A6P",8.9574171796585,-0.0501966478996877,0.518365972192478,-0.0968363098514668,0.922856388332014,0.969697288257177
"NEBL",39.1997750659775,-0.0614960599717101,0.633961367409567,-0.0970028508566531,0.922724130472238,0.969697288257177
"SNORA9",7.66344079236142,0.0571251510690096,0.589299290066448,0.0969374170849048,0.92277609418048,0.969697288257177
"C20orf96",14.835906357718,-0.0515715880305287,0.536980020890482,-0.0960400499538265,0.923488764296024,0.969736793185763
"C2CD4B",17.1488403228825,0.0441483947135024,0.460603144186975,0.0958490954103888,0.923640424326252,0.969736793185763
"C2CD4C",5.34914473099023,0.0540521681290353,0.563455193583488,0.0959298427711205,0.923576292770701,0.969736793185763
"CLMP",11.1985047474968,-0.0466160697666165,0.485739580196768,-0.095969263504804,0.923544984027237,0.969736793185763
